administration_of_mode,comments,organization_id,report_by_id,reported_value,rollup_mode_id,transit_metric_id,transit_mode_id,year
Direct Operated,,11,,106471,2,10,2,2005
Direct Operated,,11,,38286,2,1,2,2006
Direct Operated,,11,,38286,2,2,2,2006
Direct Operated,,11,,507511,2,3,2,2006
Direct Operated,,11,,507511,2,4,2,2006
Direct Operated,,11,,127853,2,5,2,2006
Direct Operated,,11,,47495,2,6,2,2006
Direct Operated,,11,,2819,2,7,2,2006
Direct Operated,,11,,30,2,8,2,2006
Direct Operated,,11,,2341348,2,9,2,2006
Direct Operated,,11,,105879,2,10,2,2006
Direct Operated,,11,,39601,2,1,2,2007
Direct Operated,,11,,39601,2,2,2,2007
Direct Operated,,11,,553020,2,3,2,2007
Direct Operated,,11,,553020,2,4,2,2007
Direct Operated,,11,,138765,2,5,2,2007
Direct Operated,,11,,54248,2,6,2,2007
Direct Operated,,11,,1510,2,7,2,2007
Direct Operated,,11,,30,2,8,2,2007
Direct Operated,,11,,2886511,2,9,2,2007
Direct Operated,,11,,149600,2,10,2,2007
Direct Operated,,11,,42454,2,1,2,2008
Direct Operated,,11,,42454,2,2,2,2008
Direct Operated,,11,,590815,2,3,2,2008
Direct Operated,,11,,590815,2,4,2,2008
Direct Operated,,11,,144597,2,5,2,2008
Direct Operated,,11,,53640,2,6,2,2008
Direct Operated,,11,,1214,2,7,2,2008
Direct Operated,,11,,17,2,8,2,2008
Direct Operated,,11,,2734928,2,9,2,2008
Direct Operated,,11,,72299,2,10,2,2008
Direct Operated,,11,,44083,2,1,2,2009
Direct Operated,,11,,44083,2,2,2,2009
Direct Operated,,11,,465305,2,3,2,2009
Direct Operated,,11,,465305,2,4,2,2009
Direct Operated,,11,,139903,2,5,2,2009
Direct Operated,,11,,52156,2,6,2,2009
Direct Operated,,11,,7150,2,7,2,2009
Direct Operated,,11,,17,2,8,2,2009
Direct Operated,,11,,2916700,2,9,2,2009
Direct Operated,,11,,69952,2,10,2,2009
Direct Operated,,11,,29237,2,1,2,2010
Direct Operated,,11,,29237,2,2,2,2010
Direct Operated,,11,,455700,2,3,2,2010
Direct Operated,,11,,455700,2,4,2,2010
Direct Operated,,11,,109658,2,5,2,2010
Direct Operated,,11,,47314,2,6,2,2010
Direct Operated,,11,,10288,2,7,2,2010
Direct Operated,,11,,16,2,8,2,2010
Direct Operated,,11,,3050065,2,9,2,2010
Direct Operated,,11,,109658,2,10,2,2010
Direct Operated,,11,,27000,2,1,2,2018
Direct Operated,,11,,27000,2,2,2,2018
Direct Operated,,11,,341369,2,3,2,2018
Direct Operated,,11,,341369,2,4,2,2018
Direct Operated,,11,,67267,2,5,2,2018
Direct Operated,,11,,16826,2,6,2,2018
Direct Operated,,11,,30255,2,7,2,2018
Direct Operated,,11,,23,2,8,2,2018
Direct Operated,,11,,2480813,2,9,2,2018
Direct Operated,,11,,131735,2,10,2,2018
Purchased Transportation,,10,,9410,2,1,2,2017
Purchased Transportation,,10,,13290,2,2,2,2017
Purchased Transportation,,10,,136393,2,3,2,2017
Purchased Transportation,,10,,180627,2,4,2,2017
Purchased Transportation,,10,,21278,2,5,2,2017
Purchased Transportation,,10,,25752,2,7,2,2017
Purchased Transportation,,10,,8,2,8,2,2017
Purchased Transportation,,10,,777472,2,9,2,2017
Purchased Transportation,,10,,17799,2,10,2,2017
Purchased Transportation,,10,,8930,2,1,2,2016
Purchased Transportation,,10,,10770,2,2,2,2016
Purchased Transportation,,10,,123004,2,3,2,2016
Purchased Transportation,,10,,141758,2,4,2,2016
Purchased Transportation,,10,,18709,2,5,2,2016
Purchased Transportation,,10,,21033,2,7,2,2016
Purchased Transportation,,10,,8,2,8,2,2016
Purchased Transportation,,10,,608753,2,9,2,2016
Purchased Transportation,,10,,15997,2,10,2,2016
Purchased Transportation,,10,,6407,2,1,2,2015
Purchased Transportation,,10,,8984,2,2,2,2015
Purchased Transportation,,10,,105180,2,3,2,2015
Purchased Transportation,,10,,134258,2,4,2,2015
Purchased Transportation,,10,,16256,2,5,2,2015
Purchased Transportation,,10,,19180,2,7,2,2015
Purchased Transportation,,10,,8,2,8,2,2015
Purchased Transportation,,10,,512338,2,9,2,2015
Purchased Transportation,,10,,13600,2,10,2,2015
Purchased Transportation,,10,,7200,2,1,2,2014
Purchased Transportation,,10,,8724,2,2,2,2014
Purchased Transportation,,10,,111936,2,3,2,2014
Purchased Transportation,,10,,136924,2,4,2,2014
Purchased Transportation,,10,,15923,2,5,2,2014
Purchased Transportation,,10,,19561,2,7,2,2014
Purchased Transportation,,10,,7,2,8,2,2014
Purchased Transportation,,10,,503762,2,9,2,2014
Purchased Transportation,,10,,13560,2,10,2,2014
Purchased Transportation,,10,,7075,2,1,2,2013
Purchased Transportation,,10,,8627,2,2,2,2013
Purchased Transportation,,10,,109174,2,3,2,2013
Purchased Transportation,,10,,136793,2,4,2,2013
Purchased Transportation,,10,,15253,2,5,2,2013
Purchased Transportation,,10,,19102,2,7,2,2013
Purchased Transportation,,10,,8,2,8,2,2013
Purchased Transportation,,10,,536746,2,9,2,2013
Purchased Transportation,,10,,35543,2,10,2,2013
Purchased Transportation,,10,,10090,2,1,2,2011
Purchased Transportation,,10,,12131,2,2,2,2011
Purchased Transportation,,10,,173331,2,3,2,2011
Purchased Transportation,,10,,209675,2,4,2,2011
Purchased Transportation,,10,,21211,2,5,2,2011
Purchased Transportation,,10,,29303,2,7,2,2011
Purchased Transportation,,10,,12,2,8,2,2011
Purchased Transportation,,10,,958952,2,9,2,2011
Purchased Transportation,,10,,44714,2,10,2,2011
Direct Operated,,10,,8468,2,1,2,2005
Direct Operated,,10,,8730,2,2,2,2005
Direct Operated,,10,,154086,2,3,2,2005
Direct Operated,,10,,158853,2,4,2,2005
Direct Operated,,10,,15915,2,5,2,2005
Direct Operated,,10,,17797,2,7,2,2005
Direct Operated,,10,,5.5,2,8,2,2005
Direct Operated,,10,,387252,2,9,2,2005
Direct Operated,,10,,4217,2,10,2,2005
Direct Operated,,10,,11850,2,1,2,2006
Direct Operated,,10,,12171,2,2,2,2006
Direct Operated,,10,,232240,2,3,2,2006
Direct Operated,,10,,238315,2,4,2,2006
Direct Operated,,10,,21748,2,5,2,2006
Direct Operated,,10,,25401,2,7,2,2006
Direct Operated,,10,,5.5,2,8,2,2006
Direct Operated,,10,,636012,2,9,2,2006
Direct Operated,,10,,6350,2,10,2,2006
Direct Operated,,10,,11673,2,1,2,2007
Direct Operated,,10,,15784,2,2,2,2007
Direct Operated,,10,,233336,2,3,2,2007
Direct Operated,,10,,292262,2,4,2,2007
Direct Operated,,10,,26649,2,5,2,2007
Direct Operated,,10,,20876,2,7,2,2007
Direct Operated,,10,,5.5,2,8,2,2007
Direct Operated,,10,,780279,2,9,2,2007
Direct Operated,,10,,6844,2,10,2,2007
Direct Operated,,10,,12793,2,1,2,2008
Direct Operated,,10,,16961,2,2,2,2008
Direct Operated,,10,,229966,2,3,2,2008
Direct Operated,,10,,289135,2,4,2,2008
Direct Operated,,10,,30212,2,5,2,2008
Direct Operated,,10,,20653,2,7,2,2008
Direct Operated,,10,,14,2,8,2,2008
Direct Operated,,10,,1207864,2,9,2,2008
Direct Operated,,10,,36634,2,10,2,2008
Direct Operated,,10,,9960,2,1,2,2009
Direct Operated,,10,,13857,2,2,2,2009
Direct Operated,,10,,164872,2,3,2,2009
Direct Operated,,10,,211047,2,4,2,2009
Direct Operated,,10,,27059,2,5,2,2009
Direct Operated,,10,,22018,2,7,2,2009
Direct Operated,,10,,15,2,8,2,2009
Direct Operated,,10,,1153415,2,9,2,2009
Direct Operated,,10,,33009,2,10,2,2009
Purchased Transportation,,10,,7199,2,1,2,2010
Purchased Transportation,,10,,10360,2,2,2,2010
Purchased Transportation,,10,,121386,2,3,2,2010
Purchased Transportation,,10,,159003,2,4,2,2010
Purchased Transportation,,10,,20157,2,5,2,2010
Purchased Transportation,,10,,19676,2,7,2,2010
Purchased Transportation,,10,,13,2,8,2,2010
Purchased Transportation,,10,,804784,2,9,2,2010
Purchased Transportation,,10,,31521,2,10,2,2010
Purchased Transportation,,10,,11227,2,1,2,2018
Purchased Transportation,,10,,17431,2,2,2,2018
Purchased Transportation,,10,,178768,2,3,2,2018
Purchased Transportation,,10,,244464,2,4,2,2018
Purchased Transportation,,10,,25577,2,5,2,2018
Purchased Transportation,,10,,17877,2,7,2,2018
Purchased Transportation,,10,,12.8,2,8,2,2018
Purchased Transportation,,10,,877893,2,9,2,2018
Purchased Transportation,,10,,22016,2,10,2,2018
Purchased Transportation,,9,,81264,2,1,2,2017
Purchased Transportation,,9,,87560,2,2,2,2017
Purchased Transportation,,9,,1514562,2,3,2,2017
Purchased Transportation,,9,,1700145,2,4,2,2017
Purchased Transportation,,9,,194471,2,5,2,2017
Purchased Transportation,,9,,229891,2,7,2,2017
Purchased Transportation,,9,,81.1,2,8,2,2017
Purchased Transportation,,9,,8196965,2,9,2,2017
Purchased Transportation,,9,,385633,2,10,2,2017
Purchased Transportation,,9,,82632,2,1,2,2016
Purchased Transportation,,9,,89322,2,2,2,2016
Purchased Transportation,,9,,1537407,2,3,2,2016
Purchased Transportation,,9,,1703843,2,4,2,2016
Purchased Transportation,,9,,194175,2,5,2,2016
Purchased Transportation,,9,,240,2,6,2,2016
Purchased Transportation,,9,,238638,2,7,2,2016
Purchased Transportation,,9,,80.6,2,8,2,2016
Purchased Transportation,,9,,7668221,2,9,2,2016
Purchased Transportation,,9,,379461,2,10,2,2016
Purchased Transportation,,9,,85057,2,1,2,2015
Purchased Transportation,,9,,95139,2,2,2,2015
Purchased Transportation,,9,,1566883,2,3,2,2015
Purchased Transportation,,9,,1828552,2,4,2,2015
Purchased Transportation,,9,,190366,2,5,2,2015
Purchased Transportation,,9,,32680,2,6,2,2015
Purchased Transportation,,9,,200965,2,7,2,2015
Purchased Transportation,,9,,83.9,2,8,2,2015
Purchased Transportation,,9,,7411323,2,9,2,2015
Purchased Transportation,,9,,353714,2,10,2,2015
Purchased Transportation,,9,,84349,2,1,2,2014
Purchased Transportation,,9,,93834,2,2,2,2014
Purchased Transportation,,9,,1565104,2,3,2,2014
Purchased Transportation,,9,,1815549,2,4,2,2014
Purchased Transportation,,9,,192633,2,5,2,2014
Purchased Transportation,,9,,84121,2,6,2,2014
Purchased Transportation,,9,,136631,2,7,2,2014
Purchased Transportation,,9,,84.6,2,8,2,2014
Purchased Transportation,,9,,7554172,2,9,2,2014
Purchased Transportation,,9,,321724,2,10,2,2014
Purchased Transportation,,9,,82832,2,1,2,2013
Purchased Transportation,,9,,92179,2,2,2,2013
Purchased Transportation,,9,,1560027,2,3,2,2013
Purchased Transportation,,9,,1809291,2,4,2,2013
Purchased Transportation,,9,,188222,2,5,2,2013
Purchased Transportation,,9,,112322,2,6,2,2013
Purchased Transportation,,9,,100230,2,7,2,2013
Purchased Transportation,,9,,83.7,2,8,2,2013
Purchased Transportation,,9,,7243332,2,9,2,2013
Purchased Transportation,,9,,318984,2,10,2,2013
Purchased Transportation,,9,,85353,2,1,2,2012
Purchased Transportation,,9,,95799,2,2,2,2012
Purchased Transportation,,9,,1587283,2,3,2,2012
Purchased Transportation,,9,,1870388,2,4,2,2012
Purchased Transportation,,9,,194862,2,5,2,2012
Purchased Transportation,,9,,115889,2,6,2,2012
Purchased Transportation,,9,,100626,2,7,2,2012
Purchased Transportation,,9,,82.9,2,8,2,2012
Purchased Transportation,,9,,7327426,2,9,2,2012
Purchased Transportation,,9,,279449,2,10,2,2012
Purchased Transportation,,9,,88623,2,1,2,2011
Purchased Transportation,,9,,101214,2,2,2,2011
Purchased Transportation,,9,,1598833,2,3,2,2011
Purchased Transportation,,9,,1944832,2,4,2,2011
Purchased Transportation,,9,,204291,2,5,2,2011
Purchased Transportation,,9,,155155,2,6,2,2011
Purchased Transportation,,9,,58095,2,7,2,2011
Purchased Transportation,,9,,91,2,8,2,2011
Purchased Transportation,,9,,8444191,2,9,2,2011
Purchased Transportation,,9,,290959,2,10,2,2011
Direct Operated,,9,,98539,2,1,2,2005
Direct Operated,,9,,106741,2,2,2,2005
Direct Operated,,9,,1633112,2,3,2,2005
Direct Operated,,9,,1954044,2,4,2,2005
Direct Operated,,9,,208938,2,5,2,2005
Direct Operated,,9,,67335,2,6,2,2005
Direct Operated,,9,,164605,2,7,2,2005
Direct Operated,,9,,101.5,2,8,2,2005
Direct Operated,,9,,5945611,2,9,2,2005
Direct Operated,,9,,140074,2,10,2,2005
Direct Operated,,9,,94888,2,1,2,2006
Direct Operated,,9,,106089,2,2,2,2006
Direct Operated,,9,,1652656,2,3,2,2006
Direct Operated,,9,,1977429,2,4,2,2006
Direct Operated,,9,,212191,2,5,2,2006
Direct Operated,,9,,68356,2,6,2,2006
Direct Operated,,9,,182263,2,7,2,2006
Direct Operated,,9,,90.5,2,8,2,2006
Direct Operated,,9,,6975449,2,9,2,2006
Direct Operated,,9,,147978,2,10,2,2006
Direct Operated,,9,,100254,2,1,2,2007
Direct Operated,,9,,111397,2,2,2,2007
Direct Operated,,9,,1685505,2,3,2,2007
Direct Operated,,9,,2082217,2,4,2,2007
Direct Operated,,9,,212263,2,5,2,2007
Direct Operated,,9,,97133,2,6,2,2007
Direct Operated,,9,,161382,2,7,2,2007
Direct Operated,,9,,120.5,2,8,2,2007
Direct Operated,,9,,7820608,2,9,2,2007
Direct Operated,,9,,235212,2,10,2,2007
Direct Operated,,9,,103795,2,1,2,2008
Direct Operated,,9,,115537,2,2,2,2008
Direct Operated,,9,,1733901,2,3,2,2008
Direct Operated,,9,,2151512,2,4,2,2008
Direct Operated,,9,,214568,2,5,2,2008
Direct Operated,,9,,119437,2,6,2,2008
Direct Operated,,9,,142333,2,7,2,2008
Direct Operated,,9,,102.1,2,8,2,2008
Direct Operated,,9,,8401128,2,9,2,2008
Direct Operated,,9,,274305,2,10,2,2008
Direct Operated,,9,,103188,2,1,2,2009
Direct Operated,,9,,115191,2,2,2,2009
Direct Operated,,9,,1824704,2,3,2,2009
Direct Operated,,9,,2241421,2,4,2,2009
Direct Operated,,9,,217909,2,5,2,2009
Direct Operated,,9,,195734,2,6,2,2009
Direct Operated,,9,,52267,2,7,2,2009
Direct Operated,,9,,109.25,2,8,2,2009
Direct Operated,,9,,8342370,2,9,2,2009
Direct Operated,,9,,229212,2,10,2,2009
Purchased Transportation,,9,,99012,2,1,2,2010
Purchased Transportation,,9,,114350,2,2,2,2010
Purchased Transportation,,9,,1778032,2,3,2,2010
Purchased Transportation,,9,,2194878,2,4,2,2010
Purchased Transportation,,9,,217648,2,5,2,2010
Purchased Transportation,,9,,220839,2,6,2,2010
Purchased Transportation,,9,,2124,2,7,2,2010
Purchased Transportation,,9,,98.80000305,2,8,2,2010
Purchased Transportation,,9,,8522739,2,9,2,2010
Purchased Transportation,,9,,280741,2,10,2,2010
Purchased Transportation,,9,,87521,2,1,2,2018
Purchased Transportation,,9,,94050,2,2,2,2018
Purchased Transportation,,9,,1612142,2,3,2,2018
Purchased Transportation,,9,,1769888,2,4,2,2018
Purchased Transportation,,9,,200010,2,5,2,2018
Purchased Transportation,,9,,247100,2,7,2,2018
Purchased Transportation,,9,,89,2,8,2,2018
Purchased Transportation,,9,,8833145,2,9,2,2018
Purchased Transportation,,9,,408742,2,10,2,2018
Direct Operated,,8,,9723,2,1,2,2017
Direct Operated,,8,,9867,2,2,2,2017
Direct Operated,,8,,221670,2,3,2,2017
Direct Operated,,8,,223943,2,4,2,2017
Direct Operated,,8,,48748,2,5,2,2017
Direct Operated,,8,,10562,2,6,2,2017
Direct Operated,,8,,10088,2,7,2,2017
Direct Operated,,8,,13.75,2,8,2,2017
Direct Operated,,8,,1348078,2,9,2,2017
Direct Operated,,8,,79266,2,10,2,2017
Direct Operated,,8,,9572,2,1,2,2016
Direct Operated,,8,,9572,2,2,2,2016
Direct Operated,,8,,221053,2,3,2,2016
Direct Operated,,8,,225335,2,4,2,2016
Direct Operated,,8,,45817,2,5,2,2016
Direct Operated,,8,,13919,2,6,2,2016
Direct Operated,,8,,5666,2,7,2,2016
Direct Operated,,8,,13.75,2,8,2,2016
Direct Operated,,8,,1229781,2,9,2,2016
Direct Operated,,8,,72953,2,10,2,2016
Direct Operated,,8,,9932,2,1,2,2015
Direct Operated,,8,,9932,2,2,2,2015
Direct Operated,,8,,213501,2,3,2,2015
Direct Operated,,8,,213700,2,4,2,2015
Direct Operated,,8,,46573,2,5,2,2015
Direct Operated,,8,,15300,2,6,2,2015
Direct Operated,,8,,4251,2,7,2,2015
Direct Operated,,8,,13.75,2,8,2,2015
Direct Operated,,8,,1209451,2,9,2,2015
Direct Operated,,8,,73808,2,10,2,2015
Direct Operated,,8,,10445,2,1,2,2014
Direct Operated,,8,,10520,2,2,2,2014
Direct Operated,,8,,214769,2,3,2,2014
Direct Operated,,8,,214969,2,4,2,2014
Direct Operated,,8,,49931,2,5,2,2014
Direct Operated,,8,,16353,2,6,2,2014
Direct Operated,,8,,5303,2,7,2,2014
Direct Operated,,8,,13.75,2,8,2,2014
Direct Operated,,8,,1643054,2,9,2,2014
Direct Operated,,8,,81615,2,10,2,2014
Direct Operated,,8,,11170,2,1,2,2013
Direct Operated,,8,,11250,2,2,2,2013
Direct Operated,,8,,253625,2,3,2,2013
Direct Operated,,8,,254125,2,4,2,2013
Direct Operated,,8,,52962,2,5,2,2013
Direct Operated,,8,,16950,2,6,2,2013
Direct Operated,,8,,5602,2,7,2,2013
Direct Operated,,8,,11.75,2,8,2,2013
Direct Operated,,8,,968699,2,9,2,2013
Direct Operated,,8,,90991,2,10,2,2013
Direct Operated,,8,,11150,2,1,2,2011
Direct Operated,,8,,11212,2,2,2,2011
Direct Operated,,8,,262557,2,3,2,2011
Direct Operated,,8,,264557,2,4,2,2011
Direct Operated,,8,,49671,2,5,2,2011
Direct Operated,,8,,17801,2,6,2,2011
Direct Operated,,8,,5447,2,7,2,2011
Direct Operated,,8,,11.75,2,8,2,2011
Direct Operated,,8,,897683,2,9,2,2011
Direct Operated,,8,,80247,2,10,2,2011
Direct Operated,,8,,5711,2,1,2,2005
Direct Operated,,8,,5997,2,2,2,2005
Direct Operated,,8,,103576,2,3,2,2005
Direct Operated,,8,,108755,2,4,2,2005
Direct Operated,,8,,30884,2,5,2,2005
Direct Operated,,8,,7303,2,6,2,2005
Direct Operated,,8,,2285,2,7,2,2005
Direct Operated,,8,,4,2,8,2,2005
Direct Operated,,8,,281405,2,9,2,2005
Direct Operated,,8,,36063,2,10,2,2005
Direct Operated,,8,,6600,2,1,2,2006
Direct Operated,,8,,6750,2,2,2,2006
Direct Operated,,8,,129200,2,3,2,2006
Direct Operated,,8,,130000,2,4,2,2006
Direct Operated,,8,,31100,2,5,2,2006
Direct Operated,,8,,7501,2,6,2,2006
Direct Operated,,8,,3333,2,7,2,2006
Direct Operated,,8,,6.8,2,8,2,2006
Direct Operated,,8,,365613,2,9,2,2006
Direct Operated,,8,,33489,2,10,2,2006
Direct Operated,,8,,7200,2,1,2,2007
Direct Operated,,8,,7500,2,2,2,2007
Direct Operated,,8,,164000,2,3,2,2007
Direct Operated,,8,,166000,2,4,2,2007
Direct Operated,,8,,36720,2,5,2,2007
Direct Operated,,8,,9597,2,6,2,2007
Direct Operated,,8,,5761,2,7,2,2007
Direct Operated,,8,,8,2,8,2,2007
Direct Operated,,8,,431008,2,9,2,2007
Direct Operated,,8,,42118,2,10,2,2007
Direct Operated,,8,,7400,2,1,2,2008
Direct Operated,,8,,7500,2,2,2,2008
Direct Operated,,8,,165000,2,3,2,2008
Direct Operated,,8,,167000,2,4,2,2008
Direct Operated,,8,,41630,2,5,2,2008
Direct Operated,,8,,10624,2,6,2,2008
Direct Operated,,8,,5458,2,7,2,2008
Direct Operated,,8,,8.5,2,8,2,2008
Direct Operated,,8,,654426,2,9,2,2008
Direct Operated,,8,,63131,2,10,2,2008
Direct Operated,,8,,8700,2,1,2,2009
Direct Operated,,8,,8744,2,2,2,2009
Direct Operated,,8,,202000,2,3,2,2009
Direct Operated,,8,,204195,2,4,2,2009
Direct Operated,,8,,45400,2,5,2,2009
Direct Operated,,8,,11965,2,6,2,2009
Direct Operated,,8,,5956,2,7,2,2009
Direct Operated,,8,,12,2,8,2,2009
Direct Operated,,8,,660641,2,9,2,2009
Direct Operated,,8,,65560,2,10,2,2009
Direct Operated,,8,,9954,2,1,2,2010
Direct Operated,,8,,10000,2,2,2,2010
Direct Operated,,8,,235529,2,3,2,2010
Direct Operated,,8,,237529,2,4,2,2010
Direct Operated,,8,,53063,2,5,2,2010
Direct Operated,,8,,15877,2,6,2,2010
Direct Operated,,8,,5919,2,7,2,2010
Direct Operated,,8,,13.75,2,8,2,2010
Direct Operated,,8,,788876,2,9,2,2010
Direct Operated,,8,,75879,2,10,2,2010
Direct Operated,,8,,8943,2,1,2,2018
Direct Operated,,8,,11410,2,2,2,2018
Direct Operated,,8,,215658,2,3,2,2018
Direct Operated,,8,,219240,2,4,2,2018
Direct Operated,,8,,44471,2,5,2,2018
Direct Operated,,8,,9738,2,6,2,2018
Direct Operated,,8,,11769,2,7,2,2018
Direct Operated,,8,,13.75,2,8,2,2018
Direct Operated,,8,,1297365,2,9,2,2018
Direct Operated,,8,,67995,2,10,2,2018
Direct Operated,,7,,31459,2,1,2,2017
Direct Operated,,7,,32020,2,2,2,2017
Direct Operated,,7,,403257,2,3,2,2017
Direct Operated,,7,,403257,2,4,2,2017
Direct Operated,,7,,57184,2,5,2,2017
Direct Operated,,7,,24761,2,6,2,2017
Direct Operated,,7,,26596,2,2,2,2017
Direct Operated,,7,,341,2,7,2,2017
Direct Operated,,7,,32.7,2,8,2,2017
Direct Operated,,7,,2166785,2,9,2,2017
Direct Operated,,7,,35230,2,10,2,2017
Direct Operated,,7,,30810,2,1,2,2016
Direct Operated,,7,,32485,2,2,2,2016
Direct Operated,,7,,367835,2,3,2,2016
Direct Operated,,7,,449451,2,4,2,2016
Direct Operated,,7,,68879,2,5,2,2016
Direct Operated,,7,,41182,2,6,2,2016
Direct Operated,,7,,302,2,7,2,2016
Direct Operated,,7,,28,2,8,2,2016
Direct Operated,,7,,1950037,2,9,2,2016
Direct Operated,,7,,37423,2,10,2,2016
Direct Operated,,7,,30302,2,1,2,2015
Direct Operated,,7,,31859,2,2,2,2015
Direct Operated,,7,,386576,2,3,2,2015
Direct Operated,,7,,474236,2,4,2,2015
Direct Operated,,7,,68275,2,5,2,2015
Direct Operated,,7,,43116,2,6,2,2015
Direct Operated,,7,,28,2,8,2,2015
Direct Operated,,7,,1763441,2,9,2,2015
Direct Operated,,7,,39695,2,10,2,2015
Direct Operated,,7,,30841,2,1,2,2014
Direct Operated,,7,,32609,2,2,2,2014
Direct Operated,,7,,386949,2,3,2,2014
Direct Operated,,7,,470775,2,4,2,2014
Direct Operated,,7,,69998,2,5,2,2014
Direct Operated,,7,,43118,2,6,2,2014
Direct Operated,,7,,23,2,8,2,2014
Direct Operated,,7,,1458033,2,9,2,2014
Direct Operated,,7,,39071,2,10,2,2014
Direct Operated,,7,,24196,2,1,2,2013
Direct Operated,,7,,31989,2,2,2,2013
Direct Operated,,7,,363602,2,3,2,2013
Direct Operated,,7,,451244,2,4,2,2013
Direct Operated,,7,,69772,2,5,2,2013
Direct Operated,,7,,41196,2,6,2,2013
Direct Operated,,7,,293,2,7,2,2013
Direct Operated,,7,,23,2,8,2,2013
Direct Operated,,7,,1407501,2,9,2,2013
Direct Operated,,7,,36951,2,10,2,2013
Direct Operated,,7,,31667,2,1,2,2012
Direct Operated,,7,,33092,2,2,2,2012
Direct Operated,,7,,425267,2,3,2,2012
Direct Operated,,7,,462605,2,4,2,2012
Direct Operated,,7,,68528,2,5,2,2012
Direct Operated,,7,,42481,2,6,2,2012
Direct Operated,,7,,589,2,7,2,2012
Direct Operated,,7,,23,2,8,2,2012
Direct Operated,,7,,1442587,2,9,2,2012
Direct Operated,,7,,31370,2,10,2,2012
Direct Operated,,7,,28971,2,1,2,2011
Direct Operated,,7,,30281,2,2,2,2011
Direct Operated,,7,,477734,2,3,2,2011
Direct Operated,,7,,511524,2,4,2,2011
Direct Operated,,7,,66533,2,5,2,2011
Direct Operated,,7,,46892,2,6,2,2011
Direct Operated,,7,,998,2,7,2,2011
Direct Operated,,7,,22,2,8,2,2011
Direct Operated,,7,,1479395,2,9,2,2011
Direct Operated,,7,,32441,2,10,2,2011
Direct Operated,,7,,25699,2,1,2,2005
Direct Operated,,7,,26140,2,2,2,2005
Direct Operated,,7,,460724,2,3,2,2005
Direct Operated,,7,,461000,2,4,2,2005
Direct Operated,,7,,57055,2,5,2,2005
Direct Operated,,7,,48286,2,6,2,2005
Direct Operated,,7,,5000,2,7,2,2005
Direct Operated,,7,,22,2,8,2,2005
Direct Operated,,7,,1214021,2,9,2,2005
Direct Operated,,7,,157683,2,10,2,2005
Direct Operated,,7,,26291,2,1,2,2006
Direct Operated,,7,,26740,2,2,2,2006
Direct Operated,,7,,465632,2,3,2,2006
Direct Operated,,7,,466000,2,4,2,2006
Direct Operated,,7,,59265,2,5,2,2006
Direct Operated,,7,,39214,2,6,2,2006
Direct Operated,,7,,7958,2,7,2,2006
Direct Operated,,7,,22,2,8,2,2006
Direct Operated,,7,,1161967,2,9,2,2006
